symbol,date,open,high,low,close,volume,adjusted
AAPL,2014-03-28,19.2257137298584,19.24785614013672,19.08035659790039,19.17357063293457,200564000,16.888376235961914
AAPL,2014-03-31,19.258214950561523,19.31464385986328,19.140356063842773,19.169286727905273,168669200,16.884601593017578
AAPL,2014-04-01,19.205713272094727,19.352500915527344,19.17035675048828,19.344642639160156,200760000,17.039066314697266
AAPL,2014-04-02,19.37071418762207,19.40999984741211,19.295000076293945,19.376785278320312,180420800,17.06736946105957
AAPL,2014-04-03,19.335357666015625,19.375,19.20142936706543,19.24250030517578,162344000,16.949085235595703
AAPL,2014-04-04,19.278928756713867,19.28571319580078,18.94928550720215,18.99357032775879,275251200,16.72983169555664
AAPL,2014-04-07,18.85785675048828,18.96071434020996,18.63892936706543,18.695356369018555,289850400,16.4671573638916
AAPL,2014-04-08,18.756786346435547,18.790000915527344,18.524999618530273,18.694286346435547,243888400,16.46621322631836
AAPL,2014-04-09,18.665714263916016,18.94607162475586,18.643571853637695,18.940000534057617,206169600,16.682641983032227
AAPL,2014-04-10,18.952856063842773,19.00857162475586,18.684642791748047,18.695714950561523,239652000,16.46747589111328
AAPL,2014-04-11,18.53571319580078,18.672500610351562,18.46928596496582,18.5575008392334,271717600,16.345733642578125
AAPL,2014-04-14,18.639286041259766,18.648571014404297,18.471786499023438,18.63142967224121,205674000,16.41084861755371
AAPL,2014-04-15,18.581071853637695,18.6299991607666,18.26178550720215,18.498571395874023,266490000,16.2938232421875
AAPL,2014-04-16,18.501785278320312,18.6103572845459,18.36214256286621,18.53607177734375,214765600,16.326858520507812
AAPL,2014-04-17,18.571428298950195,18.84857177734375,18.542856216430664,18.74785614013672,284334400,16.51340103149414
AAPL,2014-04-21,18.762142181396484,19.0049991607666,18.71285629272461,18.97035789489746,182548800,16.709381103515625
AAPL,2014-04-22,18.868213653564453,18.993928909301758,18.803571701049805,18.989286422729492,202563200,16.726049423217773
AAPL,2014-04-23,18.895000457763672,18.968929290771484,18.730356216430664,18.741071701049805,394940000,16.50741958618164
AAPL,2014-04-24,20.293214797973633,20.35714340209961,20.026071548461914,20.27750015258789,759911600,17.86073875427246
AAPL,2014-04-25,20.161785125732422,20.428213119506836,20.141429901123047,20.426429748535156,390275200,17.991910934448242
AAPL,2014-04-28,20.457143783569336,21.27678680419922,20.448213577270508,21.217500686645508,669485600,18.68869400024414
AAPL,2014-04-29,21.204999923706055,21.28499984741211,21.05392837524414,21.15464210510254,337377600,18.633331298828125
AAPL,2014-04-30,21.165714263916016,21.408214569091797,21.064285278320312,21.074642181396484,456640800,18.5628662109375
AAPL,2014-05-01,21.14285659790039,21.242856979370117,20.941429138183594,21.124286651611328,244048000,18.606597900390625
AAPL,2014-05-02,21.155000686645508,21.2214298248291,21.061071395874023,21.163570404052734,191514400,18.64119529724121
AAPL,2014-05-05,21.07642936706543,21.46428680419922,21.071428298950195,21.46285629272461,287067200,18.90481185913086
AAPL,2014-05-06,21.492856979370117,21.586071014404297,21.22892951965332,21.22892951965332,374564400,18.698768615722656
AAPL,2014-05-07,21.258928298950195,21.331785202026367,20.9903564453125,21.15464210510254,282864400,18.633331298828125
AAPL,2014-05-08,21.008928298950195,21.22892951965332,20.94285774230957,20.999643325805664,230297200,18.60012435913086
AAPL,2014-05-09,20.876428604125977,20.9375,20.726070404052734,20.91214370727539,291597600,18.522613525390625
AAPL,2014-05-12,20.981786727905273,21.2021427154541,20.97857093811035,21.172500610351562,213208800,18.75322914123535
AAPL,2014-05-13,21.14285659790039,21.233570098876953,21.0964298248291,21.205713272094727,159737200,18.782644271850586
AAPL,2014-05-14,21.158214569091797,21.33571434020996,21.13357162475586,21.20964241027832,166404000,18.78611946105957
AAPL,2014-05-15,21.239286422729492,21.30714225769043,21.001428604125977,21.029285430908203,230846000,18.626373291015625
AAPL,2014-05-16,21.022499084472656,21.340356826782227,20.907142639160156,21.339643478393555,276256400,18.901268005371094
AAPL,2014-05-19,21.35178565979004,21.690357208251953,21.333213806152344,21.592500686645508,317755200,19.125234603881836
AAPL,2014-05-20,21.589643478393555,21.657142639160156,21.45464324951172,21.596786499023438,234836000,19.1290283203125
AAPL,2014-05-21,21.565357208251953,21.667856216430664,21.50214385986328,21.653928756713867,196859600,19.17963981628418
AAPL,2014-05-22,21.66428565979004,21.780357360839844,21.575000762939453,21.688213348388672,200760000,19.210010528564453
AAPL,2014-05-23,21.6875,21.95464324951172,21.659643173217773,21.93321418762207,232209600,19.427011489868164
AAPL,2014-05-27,21.99571418762207,22.352142333984375,21.986785888671875,22.343929290771484,348866000,19.790796279907227
AAPL,2014-05-28,22.35785675048828,22.493928909301758,22.277856826782227,22.28607177734375,315481600,19.739545822143555
AAPL,2014-05-29,22.423213958740234,22.745357513427734,22.42035675048828,22.692142486572266,376474000,20.09922218322754
AAPL,2014-05-30,22.78499984741211,23.006071090698242,22.46071434020996,22.60714340209961,564020800,20.023941040039062
AAPL,2014-06-02,22.641429901123047,22.672500610351562,22.23214340209961,22.451786041259766,369350800,19.886335372924805
AAPL,2014-06-03,22.44499969482422,22.812143325805664,22.4375,22.769285202026367,292709200,20.167551040649414
AAPL,2014-06-04,22.765714645385742,23.13892936706543,22.71821403503418,23.029285430908203,335482000,20.397844314575195
AAPL,2014-06-05,23.078571319580078,23.19178581237793,22.95035743713379,23.11964225769043,303805600,20.477872848510742
AAPL,2014-06-06,23.21071434020996,23.259286880493164,23.016786575317383,23.05607032775879,349938400,20.421566009521484
AAPL,2014-06-09,23.174999237060547,23.469999313354492,22.9375,23.424999237060547,301660000,20.748340606689453
AAPL,2014-06-10,23.6825008392334,23.762500762939453,23.392499923706055,23.5625,251108000,20.870132446289062
AAPL,2014-06-11,23.532499313354492,23.690000534057617,23.36750030517578,23.46500015258789,182724000,20.783777236938477
AAPL,2014-06-12,23.510000228881836,23.530000686645508,22.975000381469727,23.072500228881836,218996000,20.436119079589844
AAPL,2014-06-13,23.049999237060547,23.110000610351562,22.719999313354492,22.81999969482422,218100000,20.21247100830078
AAPL,2014-06-16,22.877500534057617,23.1875,22.862499237060547,23.049999237060547,142244000,20.41619110107422
AAPL,2014-06-17,23.077499389648438,23.174999237060547,22.950000762939453,23.020000457763672,118904000,20.389623641967773
AAPL,2014-06-18,23.0674991607666,23.072500228881836,22.837499618530273,23.045000076293945,134056000,20.411762237548828
AAPL,2014-06-19,23.072500228881836,23.075000762939453,22.834999084472656,22.96500015258789,142112000,20.340904235839844
AAPL,2014-06-20,22.962499618530273,23.137500762939453,22.725000381469727,22.727500915527344,403592000,20.13054084777832
AAPL,2014-06-23,22.829999923706055,22.905000686645508,22.649999618530273,22.707500457763672,174776000,20.11282730102539
AAPL,2014-06-24,22.6875,22.934999465942383,22.547500610351562,22.56999969482422,156144000,19.991031646728516
AAPL,2014-06-25,22.552499771118164,22.674999237060547,22.412500381469727,22.59000015258789,147476000,20.008750915527344
AAPL,2014-06-26,22.592500686645508,22.762500762939453,22.450000762939453,22.725000381469727,130516000,20.128324508666992
AAPL,2014-06-27,22.704999923706055,23,22.6924991607666,22.9950008392334,256116000,20.36747932434082
AAPL,2014-06-30,23.024999618530273,23.4325008392334,23.022499084472656,23.232500076293945,197929200,20.57784080505371
AAPL,2014-07-01,23.3799991607666,23.517499923706055,23.282499313354492,23.3799991607666,152892000,20.708478927612305
AAPL,2014-07-02,23.467500686645508,23.514999389648438,23.272499084472656,23.3700008392334,113860000,20.699630737304688
AAPL,2014-07-03,23.417499542236328,23.524999618530273,23.299999237060547,23.50749969482422,91567200,20.8214168548584
AAPL,2014-07-07,23.53499984741211,23.997499465942383,23.524999618530273,23.99250030517578,225872000,21.251012802124023
AAPL,2014-07-08,24.0674991607666,24.200000762939453,23.479999542236328,23.837499618530273,260888000,21.113704681396484
AAPL,2014-07-09,23.860000610351562,23.987499237060547,23.690000534057617,23.84749984741211,145744000,21.122568130493164
AAPL,2014-07-10,23.440000534057617,23.887500762939453,23.3799991607666,23.760000228881836,158744000,21.045061111450195
AAPL,2014-07-11,23.84000015258789,23.97249984741211,23.71500015258789,23.80500030517578,136072000,21.084924697875977
AAPL,2014-07-14,23.96500015258789,24.22249984741211,23.912500381469727,24.112499237060547,171240000,21.357284545898438
AAPL,2014-07-15,24.200000762939453,24.212499618530273,23.75749969482422,23.829999923706055,181911600,21.107067108154297
AAPL,2014-07-16,24.24250030517578,24.274999618530273,23.684999465942383,23.69499969482422,213585200,20.98749542236328
AAPL,2014-07-17,23.75749969482422,23.81999969482422,23.142499923706055,23.272499084472656,229192000,20.613271713256836
AAPL,2014-07-18,23.405000686645508,23.684999465942383,23.2549991607666,23.607500076293945,199952000,20.909990310668945
AAPL,2014-07-21,23.747499465942383,23.75,23.43000030517578,23.485000610351562,156316000,20.80148696899414
AAPL,2014-07-22,23.670000076293945,23.72249984741211,23.530000686645508,23.68000030517578,220788000,20.97420310974121
AAPL,2014-07-23,23.854999542236328,24.469999313354492,23.792499542236328,24.297500610351562,371672000,21.521148681640625
AAPL,2014-07-24,24.260000228881836,24.329999923706055,24.104999542236328,24.25749969482422,182916000,21.4857177734375
AAPL,2014-07-25,24.212499618530273,24.459999084472656,24.15999984741211,24.417499542236328,173876000,21.627429962158203
AAPL,2014-07-28,24.454999923706055,24.809999465942383,24.387500762939453,24.7549991607666,221272000,21.92637062072754
AAPL,2014-07-29,24.832500457763672,24.860000610351562,24.5625,24.594999313354492,172572000,21.78464698791504
AAPL,2014-07-30,24.610000610351562,24.674999237060547,24.417499542236328,24.537500381469727,132040000,21.733718872070312
AAPL,2014-07-31,24.290000915527344,24.362499237060547,23.832500457763672,23.899999618530273,227372000,21.1690616607666
AAPL,2014-08-01,23.725000381469727,24.155000686645508,23.702499389648438,24.032499313354492,194044000,21.28643035888672
AAPL,2014-08-04,24.092500686645508,24.145000457763672,23.792499542236328,23.897499084472656,159832000,21.166852951049805
AAPL,2014-08-05,23.84000015258789,23.920000076293945,23.59000015258789,23.780000686645508,223732000,21.062786102294922
AAPL,2014-08-06,23.6875,23.8700008392334,23.677499771118164,23.739999771118164,154232000,21.0273494720459
AAPL,2014-08-07,23.732500076293945,23.987499237060547,23.524999618530273,23.6200008392334,186844000,21.025123596191406
AAPL,2014-08-08,23.565000534057617,23.704999923706055,23.31999969482422,23.684999465942383,167460000,21.082979202270508
AAPL,2014-08-11,23.8174991607666,24.020000457763672,23.709999084472656,23.997499465942383,146340000,21.361148834228516
AAPL,2014-08-12,24.010000228881836,24.219999313354492,23.90250015258789,23.99250030517578,135180000,21.356714248657227
AAPL,2014-08-13,24.037500381469727,24.309999465942383,24.010000228881836,24.309999465942383,127664000,21.639314651489258
AAPL,2014-08-14,24.332500457763672,24.392499923706055,24.200000762939453,24.375,112464000,21.69717788696289
AAPL,2014-08-15,24.475000381469727,24.547500610351562,24.21500015258789,24.4950008392334,195804000,21.80399513244629
AAPL,2014-08-18,24.622499465942383,24.842500686645508,24.4950008392334,24.790000915527344,190288000,22.066591262817383
AAPL,2014-08-19,24.852500915527344,25.170000076293945,24.829999923706055,25.13249969482422,277596000,22.371461868286133
AAPL,2014-08-20,25.110000610351562,25.272499084472656,24.987499237060547,25.142499923706055,210796000,22.380361557006836
AAPL,2014-08-21,25.142499923706055,25.235000610351562,25.02750015258789,25.145000457763672,133912000,22.382585525512695
AAPL,2014-08-22,25.072500228881836,25.36750030517578,25.047500610351562,25.329999923706055,176736000,22.547260284423828
AAPL,2014-08-25,25.447500228881836,25.542499542236328,25.31999969482422,25.385000228881836,161080000,22.596220016479492
AAPL,2014-08-26,25.354999542236328,25.375,25.21500015258789,25.22249984741211,132608000,22.451574325561523
AAPL,2014-08-27,25.2549991607666,25.642499923706055,25.174999237060547,25.532499313354492,209476000,22.727516174316406
AAPL,2014-08-28,25.397499084472656,25.69499969482422,25.389999389648438,25.5625,273840000,22.754215240478516
AAPL,2014-08-29,25.71500015258789,25.725000381469727,25.549999237060547,25.625,178380000,22.80985450744629
AAPL,2014-09-02,25.764999389648438,25.934999465942383,25.68000030517578,25.825000762939453,214256000,22.987886428833008
AAPL,2014-09-03,25.774999618530273,25.799999237060547,24.645000457763672,24.735000610351562,501684000,22.017629623413086
AAPL,2014-09-04,24.712499618530273,25.022499084472656,24.447500228881836,24.530000686645508,342872000,21.835155487060547
AAPL,2014-09-05,24.700000762939453,24.84749984741211,24.577499389648438,24.74250030517578,233828000,22.024311065673828
AAPL,2014-09-08,24.825000762939453,24.827499389648438,24.512500762939453,24.59000015258789,185426800,21.8885498046875
AAPL,2014-09-09,24.770000457763672,25.770000457763672,24.03499984741211,24.497499465942383,759385200,21.80621910095215
AAPL,2014-09-10,24.502500534057617,25.27750015258789,24.440000534057617,25.25,403478400,22.476049423217773
AAPL,2014-09-11,25.102500915527344,25.360000610351562,24.905000686645508,25.357500076293945,249412400,22.571739196777344
AAPL,2014-09-12,25.302499771118164,25.547500610351562,25.270000457763672,25.415000915527344,250504400,22.622926712036133
AAPL,2014-09-15,25.702499389648438,25.762500762939453,25.360000610351562,25.407499313354492,245266000,22.616256713867188
AAPL,2014-09-16,24.950000762939453,25.315000534057617,24.72249984741211,25.21500015258789,267632400,22.444902420043945
AAPL,2014-09-17,25.3174991607666,25.450000762939453,25.147499084472656,25.395000457763672,243706000,22.605121612548828
AAPL,2014-09-18,25.482500076293945,25.587499618530273,25.389999389648438,25.447500228881836,149197600,22.651857376098633
AAPL,2014-09-19,25.572500228881836,25.587499618530273,25.125,25.239999771118164,283609600,22.467147827148438
AAPL,2014-09-22,25.450000762939453,25.53499984741211,25.145000457763672,25.264999389648438,211153600,22.489404678344727
AAPL,2014-09-23,25.149999618530273,25.735000610351562,25.135000228881836,25.65999984741211,253608800,22.841014862060547
AAPL,2014-09-24,25.540000915527344,25.712499618530273,25.299999237060547,25.4375,240687200,22.642955780029297
AAPL,2014-09-25,25.127500534057617,25.177499771118164,24.43000030517578,24.467500686645508,400368000,21.779523849487305
AAPL,2014-09-26,24.63249969482422,25.1875,24.600000381469727,25.1875,249482000,22.420413970947266
AAPL,2014-09-29,24.662500381469727,25.110000610351562,24.657499313354492,25.02750015258789,199065200,22.277997970581055
AAPL,2014-09-30,25.202499389648438,25.385000228881836,25.13249969482422,25.1875,221056400,22.420413970947266
AAPL,2014-10-01,25.147499084472656,25.172500610351562,24.674999237060547,24.795000076293945,205965200,22.071043014526367
AAPL,2014-10-02,24.8174991607666,25.05500030517578,24.510000228881836,24.975000381469727,191031200,22.231266021728516
AAPL,2014-10-03,24.860000610351562,25.052499771118164,24.760000228881836,24.905000686645508,173878400,22.1689510345459
AAPL,2014-10-06,24.987499237060547,25.162500381469727,24.854999542236328,24.905000686645508,148204800,22.1689510345459
AAPL,2014-10-07,24.857500076293945,25.030000686645508,24.6825008392334,24.6875,168376800,21.975351333618164
AAPL,2014-10-08,24.690000534057617,25.27750015258789,24.577499389648438,25.200000762939453,229618800,22.43154525756836
AAPL,2014-10-09,25.385000228881836,25.594999313354492,25.15250015258789,25.2549991607666,309506000,22.480499267578125
AAPL,2014-10-10,25.172500610351562,25.50749969482422,25.075000762939453,25.1825008392334,265326400,22.415971755981445
AAPL,2014-10-13,25.332500457763672,25.44499969482422,24.952499389648438,24.952499389648438,214333600,22.21123504638672
AAPL,2014-10-14,25.09749984741211,25.1299991607666,24.642499923706055,24.6875,254754400,21.975351333618164
AAPL,2014-10-15,24.49250030517578,24.787500381469727,23.795000076293945,24.385000228881836,403734400,21.70607566833496
AAPL,2014-10-16,23.887500762939453,24.43000030517578,23.852500915527344,24.065000534057617,288618000,21.421234130859375
AAPL,2014-10-17,24.375,24.75,24.202499389648438,24.417499542236328,272718800,21.735008239746094
AAPL,2014-10-20,24.579999923706055,24.989999771118164,24.55500030517578,24.940000534057617,310069200,22.200109481811523
AAPL,2014-10-21,25.7549991607666,25.7549991607666,25.3174991607666,25.61750030517578,378495600,22.803184509277344
AAPL,2014-10-22,25.709999084472656,26.02750015258789,25.649999618530273,25.747499465942383,273052400,22.918903350830078
AAPL,2014-10-23,26.020000457763672,26.262500762939453,25.907499313354492,26.207500457763672,284298800,23.32836151123047
AAPL,2014-10-24,26.295000076293945,26.372499465942383,26.13249969482422,26.30500030517578,188215600,23.41515350341797
AAPL,2014-10-27,26.212499618530273,26.3700008392334,26.174999237060547,26.27750015258789,136750800,23.390670776367188
AAPL,2014-10-28,26.350000381469727,26.684999465942383,26.337499618530273,26.684999465942383,192243600,23.75340461730957
AAPL,2014-10-29,26.662500381469727,26.842500686645508,26.59000015258789,26.834999084472656,210751600,23.886924743652344
AAPL,2014-10-30,26.739999771118164,26.837499618530273,26.475000381469727,26.7450008392334,162619200,23.806812286376953
AAPL,2014-10-31,27.002500534057617,27.010000228881836,26.802499771118164,27,178557200,24.03380012512207
AAPL,2014-11-03,27.05500030517578,27.575000762939453,27.002500534057617,27.350000381469727,209130400,24.345346450805664
AAPL,2014-11-04,27.34000015258789,27.372499465942383,26.93000030517578,27.149999618530273,166297600,24.167316436767578
AAPL,2014-11-05,27.274999618530273,27.325000762939453,27.032499313354492,27.21500015258789,149743600,24.225183486938477
AAPL,2014-11-06,27.149999618530273,27.197500228881836,26.950000762939453,27.174999237060547,139874000,24.294462203979492
AAPL,2014-11-07,27.1875,27.329999923706055,27.137500762939453,27.252500534057617,134766000,24.36375617980957
AAPL,2014-11-10,27.2549991607666,27.332500457763672,27.167499542236328,27.207500457763672,108782000,24.323516845703125
AAPL,2014-11-11,27.174999237060547,27.4375,27.100000381469727,27.424999237060547,109769200,24.517961502075195
AAPL,2014-11-12,27.344999313354492,27.857500076293945,27.342500686645508,27.8125,187769600,24.86438751220703
AAPL,2014-11-13,27.950000762939453,28.362499237060547,27.899999618530273,28.204999923706055,238091600,25.215282440185547
AAPL,2014-11-14,28.287500381469727,28.547500610351562,27.802499771118164,28.545000076293945,176254400,25.51925277709961
AAPL,2014-11-17,28.5674991607666,29.31999969482422,28.325000762939453,28.497499465942383,186986800,25.476774215698242
AAPL,2014-11-18,28.485000610351562,28.922500610351562,28.47249984741211,28.86750030517578,176896000,25.80756187438965
AAPL,2014-11-19,28.860000610351562,28.934999465942383,28.450000762939453,28.667499542236328,167476800,25.628759384155273
AAPL,2014-11-20,28.727500915527344,29.21500015258789,28.712499618530273,29.077499389648438,173582000,25.99529457092285
AAPL,2014-11-21,29.377500534057617,29.392499923706055,29.00749969482422,29.11750030517578,228717200,26.03105354309082
AAPL,2014-11-24,29.212499618530273,29.6924991607666,29.155000686645508,29.657499313354492,189803200,26.513822555541992
AAPL,2014-11-25,29.767499923706055,29.9375,29.362499237060547,29.399999618530273,275361600,26.283611297607422
AAPL,2014-11-26,29.485000610351562,29.774999618530273,29.457500457763672,29.75,163073200,26.596515655517578
AAPL,2014-11-28,29.8174991607666,29.850000381469727,29.512500762939453,29.732500076293945,99257600,26.58087158203125
AAPL,2014-12-01,29.702499389648438,29.8125,27.8174991607666,28.767499923706055,335256000,25.718156814575195
AAPL,2014-12-02,28.375,28.9375,28.1875,28.657499313354492,237395600,25.619823455810547
AAPL,2014-12-03,28.9375,29.087499618530273,28.77750015258789,28.982500076293945,172253600,25.910364151000977
AAPL,2014-12-04,28.9424991607666,29.299999237060547,28.822500228881836,28.872499465942383,168178000,25.812026977539062
AAPL,2014-12-05,28.997499465942383,29.020000457763672,28.65999984741211,28.75,153275600,25.702512741088867
AAPL,2014-12-08,28.524999618530273,28.662500381469727,27.905000686645508,28.100000381469727,230659600,25.121410369873047
AAPL,2014-12-09,27.547500610351562,28.575000762939453,27.337499618530273,28.530000686645508,240832000,25.505834579467773
AAPL,2014-12-10,28.602500915527344,28.712499618530273,27.885000228881836,27.987499237060547,178261200,25.02083969116211
AAPL,2014-12-11,28.065000534057617,28.450000762939453,27.834999084472656,27.905000686645508,165606800,24.947084426879883
AAPL,2014-12-12,27.614999771118164,27.967500686645508,27.395000457763672,27.4325008392334,224112400,24.52466583251953
AAPL,2014-12-15,27.674999237060547,27.899999618530273,26.587499618530273,27.0575008392334,268872400,24.18941879272461
AAPL,2014-12-16,26.592500686645508,27.540000915527344,26.565000534057617,26.6875,243162800,23.858638763427734
AAPL,2014-12-17,26.780000686645508,27.459999084472656,26.704999923706055,27.352500915527344,213647200,24.453153610229492
AAPL,2014-12-18,27.967500686645508,28.162500381469727,27.665000915527344,28.162500381469727,236024800,25.177289962768555
AAPL,2014-12-19,28.065000534057617,28.309999465942383,27.915000915527344,27.94499969482422,353719200,24.98284339904785
AAPL,2014-12-22,28.040000915527344,28.372499465942383,27.99250030517578,28.235000610351562,180670000,25.242103576660156
AAPL,2014-12-23,28.3075008392334,28.332500457763672,28.114999771118164,28.135000228881836,104113600,25.152708053588867
AAPL,2014-12-24,28.145000457763672,28.177499771118164,28.002500534057617,28.002500534057617,57918400,25.034252166748047
AAPL,2014-12-26,28.024999618530273,28.6299991607666,28.002500534057617,28.497499465942383,134884000,25.476774215698242
AAPL,2014-12-29,28.447500228881836,28.6924991607666,28.424999237060547,28.477500915527344,110395600,25.458904266357422
AAPL,2014-12-30,28.40999984741211,28.479999542236328,28.02750015258789,28.1299991607666,119526000,25.148239135742188
AAPL,2014-12-31,28.204999923706055,28.282499313354492,27.552499771118164,27.594999313354492,165613600,24.669940948486328
